wavelength,x,y,z
0.0,5.4052734375,-22.4619140625,17.0166015625
0.0005,10.2099609375,-22.501953125,12.171875
0.001,14.25390625,-23.462890625,9.2490234375
0.0015,17.296875,-22.3818359375,5.0849609375
0.002,19.9794921875,-21.060546875,1.2412109375
0.0025,21.701171875,-18.73828125,-2.8828125
0.003,23.623046875,-15.935546875,-7.7275390625
0.0035,23.302734375,-11.8515625,-11.53125
0.004,23.5830078125,-8.3681640625,-15.3349609375
0.0045,22.421875,-5.4052734375,-17.2568359375
0.005,20.5400390625,-0.6005859375,-20.1396484375
0.0055,18.2177734375,3.8037109375,-22.181640625
0.006,14.09375,8.888671875,-23.1025390625
0.0065,11.130859375,12.732421875,-23.9833984375
0.007,6.6064453125,16.0556640625,-22.7822265625
0.0075,3.0029296875,18.1376953125,-21.2607421875
0.008,-1.6015625,20.259765625,-18.9384765625
0.0085,-6.6865234375,22.501953125,-16.2158203125
0.009,-11.130859375,22.1416015625,-11.53125
0.0095,-15.0146484375,22.982421875,-8.5283203125
0.01,-17.5771484375,21.701171875,-4.7646484375
0.0105,-20.1796875,20.2197265625,-0.640625
0.011,-21.8212890625,17.857421875,3.5234375
0.0115,-23.2626953125,14.3740234375,8.4482421875
0.012,-23.3427734375,10.8505859375,12.0517578125
0.0125,-23.1025390625,7.126953125,15.6552734375
0.013,-21.8212890625,4.083984375,17.45703125
0.0135,-19.939453125,-0.6806640625,20.2998046875
0.014,-17.296875,-5.4853515625,22.421875
0.0145,-12.8125,-10.330078125,22.7421875
0.015,-10.08984375,-13.853515625,23.623046875
0.0155,-5.525390625,-16.736328125,21.9013671875
0.016,-1.4814453125,-18.9384765625,20.1796875
0.0165,2.8427734375,-20.900390625,17.8974609375
0.017,8.4482421875,-22.822265625,14.2939453125
0.0175,12.3720703125,-22.4619140625,9.9697265625
0.018,16.2958984375,-22.8623046875,6.6865234375
0.0185,18.5380859375,-21.30078125,2.9228515625
0.019,21.220703125,-19.619140625,-1.4814453125
0.0195,22.5419921875,-16.9365234375,-5.6455078125
0.02,23.5029296875,-13.0126953125,-10.5302734375
0.0205,23.6630859375,-10.009765625,-13.7734375
0.021,22.7822265625,-5.8056640625,-17.13671875
0.0215,21.1005859375,-2.2421875,-19.05859375
0.022,19.21875,2.2421875,-21.62109375
0.0225,15.8154296875,7.52734375,-23.462890625
0.023,11.2509765625,11.9716796875,-23.3427734375
0.0235,8.48828125,15.375,-24.0634765625
0.024,3.68359375,17.8974609375,-21.7412109375
0.0245,-0.80078125,20.33984375,-19.8193359375
0.025,-4.884765625,21.701171875,-17.1767578125
0.0255,-10.6103515625,23.3427734375,-13.1728515625
0.026,-14.1337890625,22.7421875,-9.12890625
0.0265,-17.8173828125,22.662109375,-5.4453125
0.027,-19.779296875,20.7802734375,-1.6015625
0.0275,-22.341796875,18.8583984375,2.962890625
0.028,-23.1826171875,15.53515625,7.2470703125
0.0285,-23.7431640625,11.37109375,12.01171875
0.029,-23.9033203125,8.6484375,14.974609375
0.0295,-22.341796875,4.083984375,17.9775390625
0.03,-20.5,0.2001953125,20.0595703125
0.0305,-18.337890625,-4.1640625,22.1416015625
0.031,-14.6142578125,-9.4892578125,23.7431640625
0.0315,-10.009765625,-13.4130859375,23.1025390625
0.032,-7.0869140625,-16.576171875,23.302734375
0.0325,-2.2421875,-18.6982421875,20.580078125
0.033,2.2421875,-21.1806640625,18.7783203125
0.0335,6.646484375,-22.1015625,15.21484375
0.034,11.8916015625,-23.3427734375,11.451171875
0.0345,15.21484375,-22.7822265625,7.6875
0.035,18.5380859375,-22.1015625,3.68359375
0.0355,20.419921875,-20.0595703125,-0.2802734375
0.036,22.7421875,-18.09765625,-4.5244140625
0.0365,23.3427734375,-14.4140625,-8.96875
0.037,23.462890625,-10.330078125,-13.1728515625
0.0375,23.623046875,-7.8076171875,-15.9755859375
0.038,21.5009765625,-3.0830078125,-18.6181640625
0.0385,19.859375,0.9609375,-20.98046875
0.039,16.9365234375,5.4052734375,-22.4619140625
0.0395,13.3330078125,10.5703125,-24.0634765625
